date,directionCode,r_11,r_12,r_13,r_14,r_1e,r_21,r_22,r_23,r_24,r_2e,r_31,r_32,r_33,r_34,r_3e,r_41,r_42,r_43,r_44,r_4e,totalActivitiesRefcircle,totalCustomersRefcircle,dayname,weekend,transactCount,totalRevenue,Seats,Parking_slots,type_dtsf,mtype,isholiday,region,deltaRevenue
19/10/2019,1,0.799501868,0.105831533,0.135714286,0.101369863,0.0249066,0.11663067,0.86359447,0.090464548,0.12745098,0.003686636,0.157142857,0.102689487,0.781341108,0.081433225,0.004373178,0.104109589,0.176470588,0.19218241,0.702031603,0.004514673,6806,2705,Sat,yes,78,82880,100,13,DT,Urban,no,1,-10.26157539
15/01/2020,1,0.835845896,0.168269231,0.125,0.116666667,0.021775544,0.153846154,0.89762931,0.086642599,0.156862745,0,0.170454545,0.079422383,0.819923372,0.101769912,0.001915709,0.083333333,0.117647059,0.154867257,0.807142857,0.002380952,5117,2276,Wed,no,41,28480,100,13,DT,Urban,no,1,-1.52907294
2/11/2018,2,0.925211098,0.229885057,0.2,0.288135593,0.001206273,0.172413793,0.887743414,0.128571429,0.133333333,0.016036655,0.6,0.142857143,0.791808874,0.096774194,0.017064846,0.203389831,0.222222222,0.161290323,0.917627677,0.001647446,3566,2465,Fri,no,69,33070,105,0,SF,Hyper,no,8,10.49680354
6/11/2018,2,0.911062907,0.169491525,0.5,0.28125,0.004338395,0.237288136,0.903114187,0.123809524,0.105263158,0.010380623,0.5,0.152380952,0.797619048,0.6,0.023809524,0.28125,0.263157895,0.2,0.915697674,0,2178,1470,Tue,no,44,18270,105,0,SF,Hyper,no,8,-4.697223683
4/02/2019,2,0.917355372,0.214285714,0.4,0.317073171,0,0.357142857,0.918478261,0.125,0.222222222,0.023550725,0.6,0.1625,0.838888889,0.307692308,0.038888889,0.219512195,0.444444444,0.153846154,0.885885886,0,2036,1472,Mon,no,49,20610,105,0,SF,Hyper,no,8,5.152240677
11/12/2019,4,0.821368948,0.177304965,0.213114754,0.113712375,0,0.184397163,0.882534776,0.194444444,0.090909091,0,0.163934426,0.180555556,0.803149606,0.131343284,0,0.107023411,0.207792208,0.092537313,0.867810293,0.011099899,5716,2531,Wed,no,43,30800,94,17,DT,Urban,no,1,-2.971235155
30/01/2020,4,0.737100737,0.071428571,0.179487179,0.101928375,0.002457002,0.051724138,0.813278008,0.094117647,0.090277778,0,0.179487179,0.152941176,0.679012346,0.160427807,0.00308642,0.066115702,0.118055556,0.187165775,0.83,0.014285714,4303,1691,Thu,no,38,26650,94,17,DT,Urban,no,1,-4.995509758
15/09/2019,3,0.641975309,0.166666667,0.081081081,0.092485549,0,0.333333333,0.794871795,0.120772947,0.161764706,0.036630037,0.081081081,0.154589372,0.773109244,0.070359281,0.006302521,0.075144509,0.132352941,0.062874251,0.799188641,0.004056795,3491,1172,Sun,yes,48,54050,64,80,DT,Suburban,no,2,-17.51687766
26/11/2019,3,0.529411765,0,0,0.148148148,0,0.05,0.829268293,0.19047619,0.090909091,0.085365854,0,0.238095238,0.833333333,0.119402985,0.026315789,0.148148148,0.03030303,0.059701493,0.861842105,0,789,334,Tue,no,31,21120,64,80,DT,Suburban,no,2,-13.06954612
27/01/2020,3,0.55,0,0.25,0.227272727,0,0.666666667,0.828571429,0.133333333,0.272727273,0.057142857,0.25,0.3,0.747252747,0.236842105,0.010989011,0.136363636,0.090909091,0.184210526,0.852564103,0,804,334,Mon,no,30,22370,64,80,DT,Suburban,no,2,-30.05790892
29/12/2019,2,0.92826087,0.116666667,0.117647059,0.181818182,0.004347826,0.2,0.759259259,0.134328358,0,0,0.156862745,0.059701493,0.878676471,0.085714286,0.073529412,0.136363636,0,0.228571429,0.777777778,0,2085,857,Sun,yes,79,88500,106,15,DT,Urban,no,1,-23.50275442
5/08/2019,2,0.883538634,0.160714286,0.131195335,0.215686275,0.001119821,0.25,0.664495114,0.116550117,0.375,0,0.139941691,0.156177156,0.69982548,0.170588235,0.022687609,0.215686275,0.25,0.188235294,0.731132075,0.004716981,4042,1755,Mon,no,57,40630,106,15,DT,Urban,no,1,-42.43829489
11/11/2019,2,0.953687822,0.150943396,0.177777778,0.083333333,0,0.075471698,0.8,0.052631579,0,0,0.222222222,0.060150376,0.842592593,0.225806452,0.055555556,0.166666667,0,0.096774194,0.865853659,0.012195122,2267,948,Mon,no,54,40030,106,15,DT,Urban,no,1,14.15972408
13/11/2019,1,0.840989399,0.052763819,0.101851852,0.070422535,0.053003534,0.092964824,0.823293173,0.11023622,0.266666667,0.008032129,0.138888889,0.133858268,0.847457627,0.159663866,0.004237288,0.117370892,0.183333333,0.201680672,0.767955801,0.002762431,3798,1722,Wed,no,72,80130,60,61,DT,Suburban,no,7,45.67012072
24/11/2019,1,0.82037037,0.084745763,0.066225166,0.071823204,0.083333333,0.094430993,0.78042328,0.2,0.070422535,0.013227513,0.086092715,0.163636364,0.762645914,0.113513514,0.007782101,0.132596685,0.098591549,0.113513514,0.710843373,0.012048193,3672,1260,Sun,yes,135,137450,60,61,DT,Suburban,no,7,38.56277678
15/10/2019,1,0.852534562,0.08974359,0.069767442,0.055555556,0.096774194,0.096153846,0.781914894,0.115942029,0,0.010638298,0.127906977,0.115942029,0.868913858,0.038461538,0,0.222222222,0.103448276,0.153846154,0.727272727,0,1620,633,Tue,no,46,44020,92,30,DT,Rural,no,2,22.89835342
22/10/2019,1,0.770408163,0.048780488,0.102040816,0.5,0.102040816,0.066202091,0.673333333,0.15942029,0,0.026666667,0.153061224,0.079710145,0.808695652,0.25,0.008695652,0,0.166666667,0.25,0.625,0,1486,510,Tue,no,41,53180,92,30,DT,Rural,yes,2,105.625207
9/07/2019,1,0.681818182,0.131386861,0.125,0.109090909,0.045454545,0.124087591,0.698453608,0.136904762,0.075757576,0.007731959,0.125,0.154761905,0.694524496,0.149253731,0.008645533,0.127272727,0.106060606,0.119402985,0.58490566,0,2266,875,Tue,no,34,26570,92,30,DT,Rural,no,2,-37.8718416
11/09/2019,1,0.664233577,0.112462006,0.103658537,0.102564103,0.069343066,0.139817629,0.668508287,0.177419355,0.12195122,0.016574586,0.12804878,0.157258065,0.730113636,0.125,0.008522727,0.230769231,0.146341463,0.125,0.488888889,0.022222222,2271,859,Wed,no,40,34210,92,30,DT,Rural,no,2,-16.11781118
20/10/2019,3,0.685082873,0.095100865,0.090909091,0.170731707,0.049723757,0.095100865,0.774193548,0.064516129,0.131578947,0.032258065,0.054545455,0.064516129,0.595348837,0.056300268,0.004651163,0.170731707,0.184210526,0.087131367,0.769767442,0,2658,920,Sun,yes,53,55640,57,21,DT,Rural,no,5,4.139888104
28/09/2019,3,0.705882353,0.131578947,0.210526316,0.157894737,0.025210084,0.127819549,0.773006135,0.137254902,0.141414141,0.04601227,0.315789474,0.078431373,0.56466877,0.099639856,0,0.289473684,0.131313131,0.112845138,0.743089431,0.004878049,3480,1271,Sat,yes,54,64410,57,21,DT,Rural,no,5,-1.604868964
14/01/2020,3,0.695652174,0.096774194,0.035714286,0.235294118,0.076086957,0.129032258,0.747368421,0.181818182,0.3,0.063157895,0,0.090909091,0.484848485,0.118421053,0,0.294117647,0.1,0.151315789,0.767955801,0,958,369,Tue,no,40,28760,57,21,DT,Rural,no,5,-16.05705153
14/06/2019,4,0.731707317,0.5,0,0.4,0,0.2,0.92961165,0.2,0.235294118,0,0,0.2,0.81147541,0.307692308,0.008196721,0.2,0.117647059,0.230769231,0.894409938,0.043478261,1618,696,Fri,no,33,25280,53,15,DT,Urban,no,1,-51.04222002
2/01/2020,4,0.762886598,0.214285714,0.107142857,0.186046512,0.010309278,0.178571429,0.893129771,0.035714286,0.272727273,0.003816794,0.178571429,0.196428571,0.937238494,0.133333333,0.0041841,0.093023256,0.03030303,0.066666667,0.891050584,0.06614786,3222,1035,Thu,no,62,82550,52,36,DT,Suburban,no,9,60.64993475
2/02/2020,4,0.681034483,0.1,0.133333333,0.176470588,0.025862069,0.1125,0.882063882,0.041176471,0.186666667,0.002457002,0.111111111,0.105882353,0.917391304,0.064220183,0.002173913,0.073529412,0.04,0.009174312,0.905027933,0.097765363,4073,1258,Sun,yes,98,130510,52,36,DT,Suburban,no,9,1.621527677
8/10/2019,3,0.795454545,0.139150943,0.123529412,0.177083333,0.001976285,0.146226415,0.807305936,0.128089888,0.036414566,0.012785388,0.141176471,0.139325843,0.800391389,0.209302326,0.000978474,0.190972222,0.072829132,0.179401993,0.79185022,0,7974,3619,Tue,no,47,32640,120,31,DT,Urban,no,1,7.824843756
28/11/2019,3,0.763586957,0.134328358,0.142857143,0.118942731,0.005434783,0.100746269,0.794457275,0.093406593,0.119266055,0.02886836,0.214285714,0.134615385,0.771666667,0.138983051,0,0.185022026,0.183486239,0.094915254,0.80420712,0,6177,2502,Thu,no,62,45620,120,31,DT,Urban,no,1,5.198729513
14/01/2020,3,0.78584392,0.177884615,0.113043478,0.135294118,0.003629764,0.149038462,0.801186944,0.128919861,0.105263158,0.017804154,0.12173913,0.139372822,0.728337237,0.187096774,0,0.188235294,0.147368421,0.174193548,0.776286353,0.002237136,4424,1856,Tue,no,45,27680,120,31,DT,Urban,no,1,-25.59258573
30/12/2019,1,0.855530474,0.085714286,0.21875,0.155963303,0.058690745,0.085714286,0.714285714,0.229166667,0.2,0.025974026,0.0625,0.083333333,0.824074074,0.096491228,0,0.123853211,0.2,0.122807018,0.757142857,0,2557,918,Mon,no,68,50510,119,2500,SF,Urban,no,5,70.02678332
7/09/2019,1,0.900332226,0.133333333,0.107142857,0.054054054,0.146179402,0.266666667,0.790909091,0.1,0,0.063636364,0.285714286,0.1,0.906705539,0.074626866,0.005830904,0.216216216,0,0.134328358,0.818181818,0,1891,811,Sat,yes,143,139650,100,37,DT,Urban,no,6,1.915881803
8/02/2020,3,0.920091324,0.132075472,0.166666667,0.149425287,0.002283105,0.113207547,0.871921182,0.5,0.225806452,0.064039409,0.083333333,0.166666667,0.807692308,0.214285714,0.012820513,0.091954023,0.096774194,0.035714286,0.852,0,2557,912,Sat,yes,83,90690,126,1000,Mall,Urban,no,5,96.83480121
11/11/2019,4,0.9375,0.4,0,0,0,0.4,0.94011976,0.181818182,0.047619048,0.005988024,0,0.272727273,0.693333333,0.131782946,0.04,1,0.095238095,0.069767442,0.905511811,0.118110236,1139,560,Mon,no,92,33120,158,0,SF,Hyper,no,3,-7.135148459
24/12/2019,4,0.880597015,0.25,0.25,0.4,0.014925373,0.5,0.929078014,0.1,0.076923077,0,0.25,0.1,0.734375,0.099009901,0.0625,0,0.076923077,0.03960396,0.906542056,0.121495327,1009,458,Tue,no,86,39120,158,0,SF,Hyper,no,3,-1.368633686
16/01/2020,3,0.725,0,0,0.357142857,0,0.3,0.855072464,0.333333333,0.266666667,0.130434783,0,0.333333333,0.766666667,0.1,0.033333333,0.071428571,0.133333333,0.4,0.833333333,0.009803922,526,217,Thu,no,28,14670,110,1500,Mall,Suburban,no,9,-12.35663819
19/02/2019,3,0.877737226,0.173913043,0.068493151,0.186046512,0.009124088,0.095652174,0.861313869,0.090909091,0.166666667,0.083941606,0.109589041,0.363636364,0.796178344,0.224489796,0.006369427,0.085271318,0.083333333,0.142857143,0.887168142,0,2931,1334,Tue,no,104,44000,151,0,SF,Hyper,no,8,13.09327551
9/04/2019,3,0.867741935,0.140167364,0.172932331,0.195121951,0.00516129,0.117154812,0.7275,0.12195122,0.243243243,0.05,0.180451128,0.170731707,0.769230769,0.30952381,0.003846154,0.143292683,0.135135135,0.166666667,0.843527738,0.001422475,5297,2664,Tue,no,82,34780,151,0,SF,Hyper,no,8,-4.483668995
25/01/2019,3,0.881472957,0.139534884,0.091836735,0.144508671,0.010356732,0.065116279,0.836842105,0.102564103,0,0.078947368,0.081632653,0.307692308,0.825095057,0.170454545,0.003802281,0.150289017,0.333333333,0.045454545,0.907133244,0.00538358,4298,2112,Fri,no,132,57060,151,0,SF,Hyper,no,8,-4.688528607
16/10/2019,4,0.862068966,0.223404255,0.0625,0.149425287,0.004597701,0.170212766,0.894736842,0.179775281,0.130434783,0.001754386,0.4375,0.134831461,0.814814815,0.113989637,0,0.183908046,0.130434783,0.10880829,0.855691057,0.024390244,3893,1692,Wed,no,51,27710,188,217,DT,Urban,no,1,24.85560494
13/11/2019,4,0.859903382,0.12295082,0.193548387,0.134146341,0,0.12295082,0.896484375,0.1875,0.155172414,0,0.129032258,0.1625,0.828828829,0.112244898,0.006006006,0.207317073,0.155172414,0.096938776,0.871268657,0.035447761,3555,1673,Wed,no,61,32170,188,217,DT,Urban,no,1,-16.08420225
1/12/2019,1,0.804511278,0.115168539,0.127659574,0.101886792,0.052631579,0.109550562,0.838107098,0.080152672,0.181818182,0.00498132,0.212765957,0.106870229,0.828924162,0.103825137,0.003527337,0.128301887,0.127272727,0.180327869,0.738035264,0.012594458,5453,2198,Sun,yes,100,108250,100,13,DT,Urban,no,1,-33.28522315
15/07/2019,2,0.813559322,0.217857143,0.191489362,0.262773723,0.000847458,0.332142857,0.806748466,0.238095238,0.303370787,0.01303681,0.319148936,0.238095238,0.66954023,0.222222222,0.00862069,0.277372263,0.370786517,0.333333333,0.807745505,0,5300,3181,Mon,no,52,29350,105,0,SF,Hyper,yes,8,142.1202158
16/01/2019,2,0.926984127,0.217391304,0.5,0.182926829,0.001587302,0.326086957,0.924087591,0.129411765,0.210526316,0.010218978,0.25,0.188235294,0.867298578,0.1,0.018957346,0.085365854,0.263157895,0.2,0.933774834,0,2669,1899,Wed,no,53,27440,105,0,SF,Hyper,no,8,10.13168545
20/01/2019,2,0.890740741,0.245283019,0.454545455,0.265306122,0.001851852,0.301886792,0.894736842,0.190082645,0.333333333,0.020242915,0.272727273,0.190082645,0.742424242,0.2,0.04040404,0.224489796,0.466666667,0.5,0.887052342,0,2620,1726,Sun,yes,56,31410,105,0,SF,Hyper,no,8,-9.152833998
31/01/2020,4,0.8,0.135514019,0.172043011,0.110410095,0.001886792,0.112149533,0.854632588,0.147435897,0.102564103,0,0.107526882,0.141025641,0.774403471,0.094594595,0.004338395,0.09148265,0.070512821,0.071428571,0.862811791,0.02154195,5276,2276,Fri,no,45,29850,94,17,DT,Urban,no,1,-36.22387069
21/11/2019,4,0.807522124,0.193277311,0.277777778,0.150289017,0,0.159663866,0.859719439,0.1875,0.184210526,0,0.166666667,0.2125,0.727019499,0.141818182,0.013927577,0.144508671,0.131578947,0.145454545,0.849802372,0.025032938,4340,1879,Thu,no,57,39770,94,17,DT,Urban,no,1,-14.65562054
5/10/2019,3,0.622222222,0,0,0.092783505,0,1,0.818181818,0.085106383,0.155555556,0.053475936,0,0.134751773,0.76744186,0.092050209,0.009302326,0.082474227,0.044444444,0.033472803,0.869209809,0,1913,738,Sat,yes,50,47650,64,80,DT,Suburban,no,2,-34.36538233
20/09/2019,2,0.907390084,0.098159509,0.09263658,0.222222222,0,0.122699387,0.617391304,0.11627907,0.275862069,0.002898551,0.109263658,0.14490161,0.695652174,0.135746606,0.035714286,0.158730159,0.172413793,0.140271493,0.694063927,0.00913242,5226,2019,Fri,no,68,52050,106,15,DT,Urban,no,1,-14.24167555
20/01/2020,1,0.85,0.132947977,0.176470588,0.08411215,0.075,0.10982659,0.81533101,0.139534884,0.056179775,0.006968641,0.176470588,0.279069767,0.887445887,0.070422535,0,0.112149533,0.101123596,0.098591549,0.789156627,0.006024096,2259,957,Mon,no,65,45680,60,61,DT,Suburban,no,7,23.91193182
19/08/2019,3,0.70783848,0.095717884,0.060606061,0.4,0.03087886,0.103274559,0.760416667,0.145454545,0.143884892,0.020833333,0.121212121,0.090909091,0.534934498,0.09017341,0,0.2,0.100719424,0.095375723,0.717391304,0,6154,1926,Mon,no,42,45630,57,21,DT,Rural,no,5,19.28806537
27/09/2019,2,0.830985915,0.166666667,0,0.111111111,0.042253521,0.333333333,0.65,0.148148148,0.181818182,0.05,0,0.185185185,0.447619048,0.186528497,0.066666667,0.088888889,0.103896104,0.124352332,0.841995842,0.124740125,1766,649,Fri,no,189,95110,210,0,SF,Urban,no,3,-9.966754008
15/11/2019,2,0.781818182,0.5,0.142857143,0.083333333,0.072727273,0.333333333,0.739726027,0.166666667,0.285714286,0.02739726,0.285714286,0.333333333,0.401574803,0.2,0.165354331,0.138888889,0.142857143,0.219047619,0.767567568,0.140540541,1237,527,Fri,no,179,78740,210,0,SF,Urban,no,3,-13.21679414
6/02/2020,4,0.75,0.5,0,0.038461538,0.0625,0.25,0.946902655,0.272727273,0.285714286,0.014749263,0,0.181818182,0.866666667,0,0,0.038461538,0.028571429,1,0.892561983,0.148760331,1169,500,Thu,no,69,46090,53,15,DT,Urban,no,1,13.05194383
7/02/2020,4,0.545454545,0.5,0,0.082352941,0.045454545,0,0.955613577,0.086021505,0.088235294,0.005221932,0,0.043010753,0.803278689,0.125,0.016393443,0.035294118,0.147058824,0.125,0.864661654,0.157894737,1344,570,Fri,no,104,70290,53,15,DT,Urban,no,1,41.30833686
7/12/2019,4,0.585585586,0.127071823,0.048780488,0.333333333,0,0.132596685,0.779591837,0.035714286,0.166666667,0,0.219512195,0.178571429,0.691666667,0.22,0.05,0.333333333,0.166666667,0.12,0.888235294,0.082352941,1381,565,Sat,yes,97,90050,548,1900,FoodC,Suburban,no,9,14.71166807
19/10/2019,1,0.897321429,0.033898305,0.173913043,0.045454545,0.183035714,0.169491525,0.638297872,0.15,0.25,0.085106383,0.130434783,0.1,0.921787709,0.210526316,0.011173184,0.227272727,0.25,0.105263158,0.727272727,0.068181818,1064,460,Sat,yes,170,173480,100,37,DT,Urban,no,6,-15.35529512
26/12/2018,1,0.950769231,0.052631579,0.333333333,0.071428571,0.027692308,0.368421053,0.91416309,0.260869565,0.5,0.012875536,0.083333333,0.304347826,0.831460674,0.130769231,0.002808989,0.214285714,0.5,0.107692308,0.606557377,0,1604,963,Wed,no,87,43320,73,0,SF,Hyper,no,8,-13.34427234
20/02/2019,1,0.934482759,0.153846154,0.222222222,0,0.037931034,0.192307692,0.908536585,0.133333333,0.2,0.006097561,0.111111111,0.2,0.827089337,0.079136691,0,0.5,0.2,0.067146283,0.583333333,0,1479,848,Wed,no,109,46150,73,0,SF,Hyper,no,8,12.78289434
26/02/2019,1,0.955555556,0.125,0.333333333,0.333333333,0.027777778,0.375,0.937984496,0,0.045454545,0.023255814,0,0.222222222,0.804232804,0.146341463,0,0.666666667,0.136363636,0.162601626,0.653846154,0,937,557,Tue,no,92,40330,73,0,SF,Hyper,no,8,25.12161929
11/09/2018,3,0.873239437,0.188679245,0.043859649,0.080745342,0.003521127,0.094339623,0.86013986,0.064516129,0.333333333,0.041958042,0.105263158,0.161290323,0.840163934,0.203389831,0,0.136645963,0.166666667,0.118644068,0.911816578,0,3110,1562,Tue,no,58,23780,151,0,SF,Hyper,no,8,4.304549681
21/09/2018,3,0.891917293,0.207865169,0.166666667,0.213793103,0.006578947,0.129213483,0.826732673,0.2,0.142857143,0.04950495,0.116666667,0.166666667,0.865942029,0.307692308,0,0.103448276,0.357142857,0.051282051,0.902402402,0.001501502,4050,2265,Fri,no,66,29410,151,0,SF,Hyper,no,8,-12.32579838
5/02/2019,3,0.878326996,0.161016949,0.181818182,0.123287671,0.009505703,0.076271186,0.904153355,0.136363636,0.166666667,0.07028754,0.227272727,0.090909091,0.852791878,0.139534884,0,0.109589041,0.166666667,0.104651163,0.903409091,0.001893939,3074,1475,Tue,no,115,52050,151,0,SF,Hyper,no,8,29.33960679
2/12/2019,4,0.827838828,0.16091954,0.2,0.2,0.003663004,0.183908046,0.889168766,0.244444444,0.636363636,0,0.15,0.177777778,0.80754717,0.131782946,0.00754717,0.233333333,0.090909091,0.131782946,0.871859296,0.060301508,2711,1234,Mon,no,76,47540,188,217,DT,Urban,no,1,11.80510072
11/11/2018,2,0.890125174,0.197802198,0.142857143,0.358490566,0,0.307692308,0.88852459,0.17816092,0.315789474,0.032786885,0.714285714,0.126436782,0.786259542,0.178571429,0.015267176,0.283018868,0.526315789,0.142857143,0.875846501,0.002257336,3409,2192,Sun,yes,70,48320,105,0,SF,Hyper,no,8,16.87075048
12/06/2019,2,0.847363552,0.184100418,0.315789474,0.201970443,0,0.213389121,0.845603272,0.128571429,0.40625,0.007157464,0.263157895,0.161904762,0.767326733,0.18556701,0.012376238,0.177339901,0.28125,0.206185567,0.866906475,0,5350,3030,Wed,no,38,17290,105,0,SF,Hyper,no,8,41.83273395
20/08/2019,2,0.875935829,0.132352941,0.127058824,0.22,0,0.154411765,0.655172414,0.096947935,0.25,0,0.138823529,0.118491921,0.67826087,0.171875,0.020869565,0.12,0.5,0.130208333,0.769565217,0,4284,1794,Tue,no,47,41040,106,15,DT,Urban,no,1,-21.79765715
28/11/2019,2,0.954379562,0.042016807,0.1,0.181818182,0,0.075630252,0.808333333,0.2,0,0.016666667,0.066666667,0.114285714,0.893719807,0.1,0.082125604,0.090909091,1,0.2,0.820895522,0.014925373,2248,900,Thu,no,55,41250,106,15,DT,Urban,no,1,28.07032004
23/01/2020,2,0.757575758,0.272727273,0,0.5,0,0.363636364,0.666666667,0.333333333,0.205882353,0.031746032,0,0.333333333,0.439393939,0.235294118,0.106060606,0.166666667,0.176470588,0.223529412,0.875968992,0.124031008,1162,491,Thu,no,173,73020,210,0,SF,Urban,no,3,-15.1685795
30/11/2019,3,0.8,0.152173913,0.25,0.033707865,0.066666667,0.119565217,0.823863636,0.1,0.230769231,0.045454545,0.25,0.06,0.576923077,0.096774194,0,0.056179775,0.307692308,0.099255583,0.769716088,0,1920,697,Sat,yes,48,48950,57,21,DT,Rural,no,5,5.09608462
13/09/2019,4,0.725490196,0.214285714,1,0.123076923,0.039215686,0.357142857,0.935849057,0.104347826,0.163934426,0.001886792,0,0.095652174,0.825757576,0.272727273,0.007575758,0.046153846,0.049180328,0.090909091,0.900862069,0.094827586,2210,896,Fri,no,75,52870,53,15,DT,Urban,no,1,41.24241089
11/12/2019,4,0.779310345,0.2,0.2,0.152173913,0.006896552,0.2,0.874125874,0.096385542,0.24,0.006993007,0.2,0.156626506,0.910891089,0.105263158,0.00330033,0.217391304,0,0.210526316,0.890756303,0.075630252,2175,910,Wed,no,56,45440,52,36,DT,Suburban,no,9,-13.03599276
15/12/2019,4,0.691056911,0.129310345,0.230769231,0.114285714,0.016260163,0.103448276,0.865139949,0.076433121,0.118644068,0.005089059,0.384615385,0.095541401,0.911708253,0.111111111,0.001919386,0.038095238,0.06779661,0.148148148,0.908831909,0.096866097,3853,1300,Sun,yes,114,134360,52,36,DT,Suburban,no,9,-17.53077452
21/11/2019,1,0.803069054,0.03125,0.032258065,0.085959885,0.099744246,0.15625,0.75,0.1875,0,0,0.258064516,0.1875,0.868852459,0.25,0.010928962,0.131805158,0,0.25,0.665198238,0.057268722,1925,749,Thu,no,112,53150,86,0,SF,Hyper,no,4,8.231143857
6/02/2019,1,0.9408867,0.304347826,0.357142857,0.2,0.024630542,0.217391304,0.909502262,0.266666667,1,0.018099548,0.214285714,0.266666667,0.774373259,0.130990415,0,0.266666667,0,0.156549521,0.574712644,0,1733,1059,Wed,no,96,39720,73,0,SF,Hyper,no,8,0.15700045
14/10/2018,1,0.92920354,0.166666667,0.363636364,0.2,0.022123894,0.5,0.905759162,0.368421053,0.181818182,0.010471204,0.181818182,0.105263158,0.827433628,0.145631068,0.004424779,0.1,0.363636364,0.145631068,0.485915493,0,1663,917,Sun,yes,85,49460,73,0,SF,Hyper,no,8,-1.062267924
19/05/2019,1,0.925287356,0.15625,0.090909091,0.142857143,0.017241379,0.1875,0.899193548,0.230769231,0.2,0.008064516,0.064935065,0.153846154,0.828063241,0.141509434,0.003952569,0.571428571,0.1,0.13836478,0.655660377,0.004716981,2092,1206,Sun,yes,60,33830,73,0,SF,Hyper,no,8,-7.258977385
